date,stress_wma_3,stress_wma_7,energy_wma_3,energy_wma_7,mood_wma_3,mood_wma_7,burnout_wma_3,burnout_wma_7,sleep_wma_3,sleep_wma_7,time_spent_wma_3,time_spent_wma_7,days_until_next_exam,tasks_in3,tasks_in7,exams_in3,exams_in7,priority_sum7,avgppt7,max_priority7,course_count,course_count7,course_priority_load7,burnout
2024-04-02,6.666666666666667,6.571428571428571,4.166666666666667,4.321428571428571,5.333333333333333,5.285714285714286,4.166666666666667,4.107142857142857,5.833333333333333,5.714285714285714,3.4499999999999997,4.303571428571429,,0,0,0,0,0,,,5,0,,4.0
2024-04-03,7.333333333333333,6.892857142857143,4.166666666666667,4.25,4.833333333333333,5.0,4.5,4.357142857142857,7.0,6.285714285714286,4.1000000000000005,4.353571428571428,,0,0,0,0,0,,,5,0,,5.0
2024-04-04,6.166666666666667,6.428571428571429,5.166666666666667,4.678571428571429,5.333333333333333,5.214285714285714,4.333333333333333,4.321428571428571,6.666666666666667,6.25,3.8666666666666667,4.05,,0,0,0,0,0,,,5,0,,4.0
2024-04-05,5.5,6.071428571428571,5.666666666666667,5.0,5.666666666666667,5.428571428571429,4.166666666666667,4.285714285714286,6.333333333333333,6.25,3.766666666666667,3.835714285714286,,0,0,0,0,0,,,5,0,,4.0
2024-04-06,5.0,5.785714285714286,6.0,5.321428571428571,6.0,5.571428571428571,4.0,4.178571428571429,6.0,6.25,3.5,3.7178571428571425,,0,0,0,0,0,,,5,0,,4.0
2024-04-07,7.5,6.75,5.0,5.107142857142857,5.0,5.25,5.0,4.607142857142857,6.5,6.464285714285714,6.0,4.878571428571428,,0,0,0,0,0,,,5,0,,6.0
2024-04-08,9.166666666666666,7.571428571428571,2.8333333333333335,4.142857142857143,2.8333333333333335,4.178571428571429,6.666666666666667,5.5,4.833333333333333,5.607142857142857,9.816666666666668,6.9750000000000005,,0,0,0,0,0,,,5,0,,8.0
2024-04-09,10.0,8.321428571428571,1.5,3.25,1.5,3.25,7.666666666666667,6.25,3.6666666666666665,4.857142857142857,12.083333333333334,8.767857142857142,,0,0,0,0,0,,,5,0,,8.0
2024-04-10,10.0,8.928571428571429,2.0,3.0,1.5,2.75,7.5,6.607142857142857,3.5,4.464285714285714,13.15,10.367857142857144,,0,0,0,0,0,,,5,0,,7.0
2024-04-11,10.0,9.464285714285714,2.1666666666666665,2.5357142857142856,1.8333333333333333,2.3214285714285716,8.166666666666666,7.392857142857143,3.3333333333333335,3.9642857142857144,12.333333333333334,11.142857142857142,,0,0,0,0,0,,,5,0,,9.0
2024-04-12,10.0,9.821428571428571,2.1666666666666665,2.2142857142857144,2.0,2.0357142857142856,8.666666666666666,8.0,3.1666666666666665,3.5714285714285716,11.75,11.635714285714286,,0,0,0,0,0,,,5,0,,9.0
2024-04-13,10.0,10.0,1.0,1.5357142857142858,2.0,1.8928571428571428,8.5,8.178571428571429,3.0,3.2857142857142856,11.9,12.096428571428572,,0,0,0,0,0,,,5,0,,8.0
2024-04-14,10.0,10.0,1.3333333333333333,1.5714285714285714,2.5,2.142857142857143,7.166666666666667,7.714285714285714,3.0,3.107142857142857,10.683333333333335,11.464285714285714,,0,0,0,0,0,,,5,0,,6.0
2024-04-15,10.0,10.0,1.1666666666666667,1.4285714285714286,2.3333333333333335,2.1785714285714284,7.833333333333333,8.0,4.0,3.5714285714285716,10.416666666666666,11.103571428571428,,0,0,0,0,0,,,5,0,,9.0
2024-04-16,10.0,10.0,1.6666666666666667,1.5357142857142858,3.1666666666666665,2.6785714285714284,7.0,7.5,5.666666666666667,4.464285714285714,9.299999999999999,10.325000000000001,,0,0,0,0,0,,,5,0,,6.0
2024-04-17,9.5,9.75,1.8333333333333333,1.6071428571428572,3.1666666666666665,2.8214285714285716,6.0,6.821428571428571,5.166666666666667,4.464285714285714,6.983333333333333,8.775,,0,0,0,0,0,,,5,0,,5.0
2024-04-18,9.166666666666666,9.535714285714286,2.0,1.7142857142857142,3.1666666666666665,2.9285714285714284,5.166666666666667,6.214285714285714,4.5,4.464285714285714,5.416666666666667,7.5357142857142865,,0,0,0,0,0,,,5,0,,5.0
2024-04-19,9.5,9.607142857142858,3.0,2.3214285714285716,3.0,3.0,5.0,5.75,4.5,4.678571428571429,5.25,6.757142857142858,,0,0,0,0,0,,,5,0,,5.0
2024-04-20,9.333333333333334,9.428571428571429,4.166666666666667,3.107142857142857,4.0,3.5357142857142856,5.0,5.428571428571429,5.333333333333333,5.071428571428571,5.95,6.382142857142857,,0,0,0,0,0,,,5,0,,5.0
2024-04-21,6.666666666666667,8.035714285714286,5.333333333333333,3.9642857142857144,4.666666666666667,3.9642857142857144,5.0,5.214285714285714,6.333333333333333,5.607142857142857,3.216666666666667,4.642857142857143,,0,0,0,0,0,,,5,0,,5.0
2024-04-22,5.833333333333333,7.357142857142857,4.833333333333333,4.178571428571429,5.0,4.321428571428571,5.0,5.035714285714286,6.833333333333333,6.0,3.1,4.1535714285714285,,0,0,0,0,0,,,5,0,,5.0
2024-09-03,2.0,2.0,6.0,6.0,7.0,7.0,1.0,1.0,8.0,8.0,1.1,1.1,,0,0,0,0,0,,,6,0,,1.0
2024-09-04,3.2,3.076923076923077,6.0,6.0,7.0,7.0,1.0,1.0,8.0,8.0,0.86,0.8846153846153846,,0,0,0,0,0,,,6,0,,1.0
2024-09-05,2.6666666666666665,2.6666666666666665,7.0,6.777777777777778,7.0,7.0,1.0,1.0,7.5,7.611111111111111,0.8666666666666667,0.8888888888888888,,0,0,0,0,0,,,6,0,,1.0
2024-09-06,2.8333333333333335,2.772727272727273,7.166666666666667,6.863636363636363,6.5,6.681818181818182,1.0,1.0,7.166666666666667,7.409090909090909,0.8166666666666668,0.8590909090909092,,0,0,0,0,0,,,6,0,,1.0
2024-09-07,2.8333333333333335,2.84,7.166666666666667,6.92,6.666666666666667,6.76,1.5,1.28,8.0,7.84,0.7166666666666667,0.784,,0,0,0,0,0,,,6,0,,2.0
2024-09-08,3.0,2.888888888888889,7.0,6.962962962962963,6.833333333333333,6.814814814814815,1.8333333333333333,1.4814814814814814,8.666666666666666,8.148148148148149,0.6333333333333333,0.7296296296296296,,0,0,0,0,0,,,6,0,,2.0
2024-09-09,3.5,3.1785714285714284,7.5,7.25,6.5,6.607142857142857,2.0,1.6428571428571428,8.0,7.892857142857143,0.5499999999999999,0.6607142857142857,,0,0,0,0,0,,,6,0,,2.0
2024-09-10,3.8333333333333335,3.4285714285714284,7.333333333333333,7.25,6.666666666666667,6.678571428571429,2.0,1.7857142857142858,7.833333333333333,7.928571428571429,0.4166666666666667,0.55,,0,0,0,0,0,,,6,0,,2.0
2024-09-11,4.0,3.607142857142857,7.166666666666667,7.214285714285714,7.333333333333333,7.0,1.5,1.6428571428571428,6.833333333333333,7.464285714285714,0.6333333333333334,0.6178571428571429,,0,0,0,0,0,,,6,0,,1.0
2024-09-12,3.5,3.5357142857142856,7.5,7.392857142857143,6.833333333333333,6.785714285714286,1.6666666666666667,1.75,6.833333333333333,7.321428571428571,1.6500000000000001,1.1035714285714284,,0,0,0,0,0,,,6,0,,2.0
2024-09-13,3.6666666666666665,3.6785714285714284,6.833333333333333,7.071428571428571,6.333333333333333,6.607142857142857,2.3333333333333335,2.0714285714285716,7.333333333333333,7.428571428571429,2.766666666666667,1.7535714285714286,,0,0,0,0,0,,,6,0,,3.0
2024-09-14,3.3333333333333335,3.5357142857142856,6.333333333333333,6.785714285714286,6.0,6.428571428571429,2.3333333333333335,2.0714285714285716,7.833333333333333,7.5,2.9,2.082142857142857,,0,0,0,0,0,,,6,0,,2.0
2024-09-15,3.1666666666666665,3.392857142857143,6.0,6.535714285714286,6.0,6.285714285714286,2.1666666666666665,2.0714285714285716,8.0,7.607142857142857,2.75,2.3392857142857144,,0,0,0,0,0,,,6,0,,2.0
2024-09-16,4.0,3.75,6.0,6.321428571428571,6.5,6.428571428571429,2.0,2.0714285714285716,7.0,7.25,2.75,2.6,,0,0,0,0,0,,,6,0,,2.0
2024-09-17,4.666666666666667,4.071428571428571,6.0,6.178571428571429,6.833333333333333,6.535714285714286,2.0,2.0714285714285716,6.333333333333333,6.928571428571429,2.85,2.775,,0,0,0,0,0,,,6,0,,2.0
2024-09-18,5.0,4.357142857142857,6.0,6.071428571428571,6.5,6.392857142857143,2.5,2.3214285714285716,5.5,6.428571428571429,2.9,2.857142857142857,,0,0,0,0,0,,,6,0,,3.0
2024-09-19,5.0,4.607142857142857,6.0,6.0,6.166666666666667,6.321428571428571,2.8333333333333335,2.5,5.166666666666667,5.964285714285714,2.9,2.867857142857143,,0,0,0,0,0,,,6,0,,3.0
