date,stress_wma_3,stress_wma_7,energy_wma_3,energy_wma_7,mood_wma_3,mood_wma_7,burnout_wma_3,burnout_wma_7,sleep_wma_3,sleep_wma_7,time_spent_wma_3,time_spent_wma_7,days_until_next_exam,tasks_in3,tasks_in7,exams_in3,exams_in7,priority_sum7,avgppt7,max_priority7,course_count,course_count7,course_priority_load7,burnout
2023-09-24,3.5,4.107142857142857,6.0,5.178571428571429,6.0,5.464285714285714,2.0,2.5714285714285716,7.0,6.785714285714286,2.15,2.917857142857143,,0,0,0,0,0,,,6,0,,2.0
2023-09-25,4.833333333333333,4.5,5.5,5.214285714285714,6.0,5.678571428571429,3.0,2.8214285714285716,5.833333333333333,6.392857142857143,3.75,3.3035714285714284,,0,0,0,0,0,,,6,0,,4.0
2023-09-26,5.666666666666667,4.857142857142857,5.166666666666667,5.25,6.0,5.857142857142857,3.6666666666666665,3.0714285714285716,5.166666666666667,6.035714285714286,4.766666666666667,3.75,,0,0,0,0,0,,,6,0,,4.0
2023-09-27,6.5,5.428571428571429,5.0,5.25,5.5,5.714285714285714,4.0,3.3214285714285716,5.0,5.714285714285714,5.25,4.189285714285715,,0,0,0,0,0,,,6,0,,4.0
2023-09-28,7.333333333333333,6.178571428571429,4.5,4.964285714285714,5.166666666666667,5.535714285714286,4.0,3.5714285714285716,5.0,5.428571428571429,5.083333333333333,4.492857142857143,,0,0,0,0,0,,,6,0,,4.0
2023-09-29,7.833333333333333,6.857142857142857,4.166666666666667,4.642857142857143,5.0,5.357142857142857,4.0,3.7857142857142856,5.0,5.178571428571429,4.966666666666668,4.767857142857143,,0,0,0,0,0,,,6,0,,4.0
2023-09-30,6.5,6.607142857142857,5.0,4.892857142857143,4.5,4.964285714285714,3.5,3.6785714285714284,6.5,5.785714285714286,3.85,4.4035714285714285,,0,0,0,0,0,,,6,0,,3.0
2023-10-01,5.5,6.285714285714286,5.666666666666667,5.142857142857143,4.166666666666667,4.642857142857143,3.1666666666666665,3.5357142857142856,7.5,6.392857142857143,3.15,3.9999999999999996,,0,0,0,0,0,,,6,0,,3.0
2023-10-02,4.5,5.678571428571429,6.0,5.392857142857143,5.0,4.892857142857143,3.0,3.357142857142857,6.5,6.178571428571429,4.3,4.339285714285714,,0,0,0,0,0,,,6,0,,3.0
2023-10-03,5.666666666666667,5.892857142857143,4.5,4.857142857142857,4.666666666666667,4.642857142857143,3.5,3.4642857142857144,5.0,5.714285714285714,5.25,4.632142857142857,,0,0,0,0,0,,,6,0,,4.0
2023-10-04,6.5,6.071428571428571,3.5,4.392857142857143,4.333333333333333,4.464285714285714,3.8333333333333335,3.5714285714285716,4.166666666666667,5.285714285714286,5.716666666666666,4.9071428571428575,,0,0,0,0,0,,,6,0,,4.0
2023-10-05,7.0,6.25,3.5,4.25,3.0,3.8214285714285716,4.0,3.6785714285714284,4.5,5.142857142857143,5.2,4.917857142857143,,0,0,0,0,0,,,6,0,,4.0
2023-10-06,5.0,5.464285714285714,5.333333333333333,4.857142857142857,2.8333333333333335,3.5357142857142856,4.0,3.7857142857142856,4.833333333333333,5.0,3.9166666666666665,4.460714285714285,,0,0,0,0,0,,,6,0,,4.0
2023-10-07,4.166666666666667,5.107142857142857,5.0,4.607142857142857,3.3333333333333335,3.5714285714285716,3.5,3.642857142857143,5.0,4.857142857142857,2.816666666666667,3.9285714285714284,,0,0,0,0,0,,,6,0,,3.0
2023-10-08,3.8333333333333335,4.785714285714286,4.5,4.428571428571429,3.8333333333333335,3.607142857142857,3.1666666666666665,3.5,5.0,4.821428571428571,2.3000000000000003,3.417857142857143,,0,0,0,0,0,,,6,0,,3.0
2023-10-09,4.0,4.5,4.0,4.321428571428571,4.0,3.642857142857143,3.0,3.357142857142857,5.0,4.892857142857143,2.2,2.9285714285714293,,0,0,0,0,0,,,6,0,,3.0
2023-10-10,6.0,5.214285714285714,4.0,4.285714285714286,3.5,3.5,4.0,3.7142857142857144,5.0,4.964285714285714,4.45,3.692857142857143,,0,0,0,0,0,,,6,0,,5.0
2023-10-11,8.333333333333334,6.392857142857143,4.0,4.214285714285714,3.1666666666666665,3.392857142857143,5.166666666666667,4.285714285714286,3.5,4.25,6.3500000000000005,4.621428571428572,,0,0,0,0,0,,,6,0,,6.0
2023-10-12,9.166666666666666,7.214285714285714,3.5,3.857142857142857,3.0,3.3214285714285716,4.833333333333333,4.285714285714286,3.5,4.107142857142857,7.716666666666666,5.660714285714286,,0,0,0,0,0,,,6,0,,4.0
2023-10-13,7.666666666666667,7.214285714285714,2.6666666666666665,3.2857142857142856,4.0,3.7142857142857144,4.333333333333333,4.285714285714286,4.166666666666667,4.25,6.283333333333332,5.674999999999999,,0,0,0,0,0,,,6,0,,4.0
2023-10-14,6.0,6.857142857142857,3.1666666666666665,3.392857142857143,4.666666666666667,4.035714285714286,4.5,4.535714285714286,5.333333333333333,4.642857142857143,4.6,5.325,,0,0,0,0,0,,,6,0,,5.0
2023-10-15,5.166666666666667,6.464285714285714,3.6666666666666665,3.5,5.0,4.321428571428571,4.833333333333333,4.714285714285714,5.833333333333333,5.0,3.5999999999999996,4.932142857142858,,0,0,0,0,0,,,6,0,,5.0
2023-10-16,6.5,6.785714285714286,3.5,3.357142857142857,4.5,4.321428571428571,4.5,4.571428571428571,4.0,4.321428571428571,4.95,5.271428571428571,,0,0,0,0,0,,,6,0,,4.0
2023-10-17,8.0,7.214285714285714,2.1666666666666665,2.75,4.166666666666667,4.321428571428571,5.666666666666667,5.142857142857143,4.166666666666667,4.5,7.583333333333333,6.257142857142857,,0,0,0,0,0,,,6,0,,7.0
2023-10-18,8.833333333333334,7.607142857142857,2.8333333333333335,3.0,3.0,3.7857142857142856,5.5,5.142857142857143,4.5,4.678571428571429,8.066666666666666,6.5857142857142845,,0,0,0,0,0,,,6,0,,5.0
2023-10-19,8.5,7.785714285714286,3.0,3.0,2.8333333333333335,3.5357142857142856,5.833333333333333,5.428571428571429,4.0,4.25,7.766666666666666,6.864285714285714,,0,0,0,0,0,,,6,0,,6.0
2023-10-20,7.666666666666667,7.75,2.6666666666666665,2.75,2.3333333333333335,3.0357142857142856,4.833333333333333,5.142857142857143,4.333333333333333,4.357142857142857,5.833333333333333,6.425,,0,0,0,0,0,,,6,0,,4.0
2023-10-21,6.666666666666667,7.428571428571429,2.1666666666666665,2.5,3.6666666666666665,3.392857142857143,4.833333333333333,5.107142857142857,5.166666666666667,4.714285714285714,5.25,6.221428571428572,,0,0,0,0,0,,,6,0,,5.0
2023-10-22,6.166666666666667,7.071428571428571,2.0,2.3214285714285716,4.5,3.75,4.833333333333333,5.071428571428571,5.833333333333333,5.071428571428571,5.05,5.953571428571429,,0,0,0,0,0,,,6,0,,5.0
2023-10-23,6.0,6.678571428571429,2.0,2.2142857142857144,5.0,4.107142857142857,5.0,5.035714285714286,6.0,5.428571428571429,5.2,5.621428571428572,,0,0,0,0,0,,,6,0,,5.0
2023-10-24,8.0,7.357142857142857,2.0,2.142857142857143,4.0,3.9285714285714284,5.5,5.214285714285714,4.5,4.892857142857143,7.45,6.4607142857142845,,0,0,0,0,0,,,6,0,,6.0
2023-10-25,7.333333333333333,7.0,2.0,2.0357142857142856,3.3333333333333335,3.7857142857142856,5.833333333333333,5.428571428571429,4.0,4.678571428571429,7.05,6.3500000000000005,,0,0,0,0,0,,,6,0,,6.0
2023-10-26,7.166666666666667,7.0,3.0,2.5,4.0,4.107142857142857,5.5,5.357142857142857,3.8333333333333335,4.5,6.283333333333334,6.171428571428572,,0,0,0,0,0,,,6,0,,5.0
2023-10-27,6.833333333333333,7.035714285714286,3.6666666666666665,2.9285714285714284,4.666666666666667,4.357142857142857,5.166666666666667,5.321428571428571,4.0,4.285714285714286,5.483333333333334,6.060714285714286,,0,0,0,0,0,,,6,0,,5.0
2023-10-28,7.0,7.071428571428571,4.0,3.2857142857142856,4.5,4.25,5.0,5.25,4.5,4.357142857142857,5.2,5.810714285714286,,0,0,0,0,0,,,6,0,,5.0
2023-10-29,6.5,6.821428571428571,4.5,3.8214285714285716,4.166666666666667,4.178571428571429,4.5,4.928571428571429,4.333333333333333,4.214285714285714,5.766666666666667,5.917857142857144,,0,0,0,0,0,,,6,0,,4.0
2023-10-30,7.166666666666667,7.071428571428571,4.833333333333333,4.25,3.0,3.642857142857143,4.666666666666667,4.892857142857143,4.166666666666667,4.142857142857143,6.166666666666667,5.9821428571428585,,0,0,0,0,0,,,6,0,,5.0
2023-10-31,7.666666666666667,7.25,5.0,4.571428571428571,2.3333333333333335,3.2142857142857144,4.833333333333333,4.857142857142857,4.0,4.142857142857143,6.400000000000001,6.003571428571429,,0,0,0,0,0,,,6,0,,5.0
2023-11-01,8.0,7.5,5.0,4.785714285714286,2.0,2.8214285714285716,5.0,4.857142857142857,4.0,4.107142857142857,6.400000000000001,6.142857142857144,,0,0,0,0,0,,,6,0,,5.0
2023-11-02,8.0,7.678571428571429,5.0,4.892857142857143,2.0,2.4642857142857144,5.0,4.892857142857143,4.0,4.071428571428571,6.400000000000001,6.264285714285715,,0,0,0,0,0,,,6,0,,5.0
2023-11-03,6.0,6.821428571428571,5.0,4.964285714285714,4.0,3.2142857142857144,3.5,4.178571428571429,5.5,4.785714285714286,4.8500000000000005,5.575,,0,0,0,0,0,,,6,0,,2.0
2023-11-04,5.166666666666667,6.321428571428571,4.0,4.5,4.333333333333333,3.4285714285714284,3.5,4.071428571428571,6.5,5.392857142857143,3.716666666666667,4.910714285714286,,0,0,0,0,0,,,6,0,,4.0
2023-11-05,4.833333333333333,5.892857142857143,3.3333333333333335,4.071428571428571,4.333333333333333,3.642857142857143,3.6666666666666665,4.0,7.0,5.928571428571429,3.1333333333333333,4.314285714285714,,0,0,0,0,0,,,6,0,,4.0
2023-11-06,5.0,5.5,3.0,3.7142857142857144,4.0,3.857142857142857,4.0,3.9285714285714284,7.0,6.357142857142857,3.1,3.8357142857142863,,0,0,0,0,0,,,6,0,,4.0
2023-11-07,6.0,5.714285714285714,3.5,3.6785714285714284,3.5,3.75,4.5,4.142857142857143,7.0,6.678571428571429,4.2,4.0249999999999995,,0,0,0,0,0,,,6,0,,5.0
2023-11-08,6.666666666666667,5.964285714285714,3.8333333333333335,3.6785714285714284,3.1666666666666665,3.607142857142857,4.833333333333333,4.357142857142857,7.0,6.892857142857143,4.933333333333333,4.253571428571428,,0,0,0,0,0,,,6,0,,5.0
2023-11-09,7.0,6.25,4.0,3.7142857142857144,3.0,3.4285714285714284,5.0,4.571428571428571,7.0,7.0,5.3,4.521428571428571,,0,0,0,0,0,,,6,0,,5.0
2023-11-10,6.0,6.071428571428571,4.5,4.035714285714286,3.0,3.2142857142857144,5.0,4.785714285714286,5.5,6.25,5.75,5.053571428571429,,0,0,0,0,0,,,6,0,,5.0
2023-11-11,5.333333333333333,5.857142857142857,4.833333333333333,4.357142857142857,3.0,3.107142857142857,5.0,4.892857142857143,4.5,5.607142857142857,6.05,5.482142857142857,,0,0,0,0,0,,,6,0,,5.0
2023-11-12,5.0,5.642857142857143,4.5,4.357142857142857,4.5,3.7857142857142856,4.5,4.714285714285714,5.0,5.571428571428571,5.3500000000000005,5.375,,0,0,0,0,0,,,6,0,,4.0
2023-11-13,6.5,6.178571428571429,4.166666666666667,4.321428571428571,4.0,3.642857142857143,3.6666666666666665,4.285714285714286,5.166666666666667,5.321428571428571,6.083333333333333,5.867857142857142,,0,0,0,0,0,,,6,0,,3.0
2023-11-14,8.0,6.857142857142857,3.0,3.75,3.0,3.2857142857142856,5.666666666666667,5.142857142857143,4.166666666666667,4.642857142857143,7.816666666666667,6.792857142857143,,0,0,0,0,0,,,6,0,,8.0
2023-11-15,8.333333333333334,7.214285714285714,2.8333333333333335,3.5,2.1666666666666665,2.9642857142857144,6.166666666666667,5.392857142857143,4.333333333333333,4.607142857142857,8.266666666666667,7.196428571428571,,0,0,0,0,0,,,6,0,,6.0
2023-11-16,8.666666666666666,7.785714285714286,2.3333333333333335,3.0357142857142856,3.0,3.1785714285714284,6.833333333333333,5.857142857142857,3.6666666666666665,4.142857142857143,7.800000000000001,7.332142857142857,,0,0,0,0,0,,,6,0,,7.0
2023-11-17,7.833333333333333,7.785714285714286,2.6666666666666665,2.892857142857143,3.6666666666666665,3.357142857142857,6.333333333333333,6.0,4.833333333333333,4.571428571428571,6.016666666666667,6.75,,0,0,0,0,0,,,6,0,,6.0
2023-11-18,5.833333333333333,6.964285714285714,3.8333333333333335,3.3214285714285716,4.5,3.75,5.166666666666667,5.607142857142857,6.0,5.178571428571429,4.733333333333333,6.075,,0,0,0,0,0,,,6,0,,4.0
2023-11-19,6.5,7.178571428571429,4.166666666666667,3.5,4.333333333333333,3.8214285714285716,4.333333333333333,5.25,5.833333333333333,5.178571428571429,4.6000000000000005,5.728571428571429,,0,0,0,0,0,,,6,0,,4.0
2023-11-20,6.833333333333333,7.035714285714286,3.6666666666666665,3.4285714285714284,4.166666666666667,3.9642857142857144,5.0,5.392857142857143,3.8333333333333335,4.464285714285714,5.833333333333333,5.864285714285714,,0,0,0,0,0,,,6,0,,6.0
2023-11-21,7.166666666666667,6.928571428571429,3.6666666666666665,3.642857142857143,3.5,3.8214285714285716,5.166666666666667,5.178571428571429,4.5,4.857142857142857,6.766666666666667,6.053571428571429,,0,0,0,0,0,,,6,0,,5.0
2023-11-22,7.0,6.892857142857143,3.8333333333333335,3.7857142857142856,2.6666666666666665,3.392857142857143,4.666666666666667,4.821428571428571,4.833333333333333,4.892857142857143,6.766666666666667,6.121428571428572,,0,0,0,0,0,,,6,0,,4.0
2023-11-23,6.5,6.642857142857143,4.0,3.892857142857143,4.166666666666667,3.9642857142857144,4.666666666666667,4.785714285714286,5.166666666666667,4.928571428571429,4.933333333333334,5.442857142857143,,0,0,0,0,0,,,6,0,,5.0
2023-11-24,6.166666666666667,6.5,3.5,3.6785714285714284,4.833333333333333,4.214285714285714,4.333333333333333,4.571428571428571,5.0,4.892857142857143,3.6333333333333333,4.857142857142857,,0,0,0,0,0,,,6,0,,4.0
2023-11-25,6.0,6.392857142857143,4.166666666666667,3.9642857142857144,4.666666666666667,4.178571428571429,3.6666666666666665,4.178571428571429,6.0,5.392857142857143,2.933333333333333,4.2785714285714285,,0,0,0,0,0,,,6,0,,3.0
2023-11-26,6.5,6.464285714285714,4.666666666666667,4.25,4.666666666666667,4.428571428571429,3.6666666666666665,4.071428571428571,5.666666666666667,5.392857142857143,2.983333333333333,3.817857142857143,,0,0,0,0,0,,,6,0,,4.0
2023-11-27,6.833333333333333,6.571428571428571,5.0,4.5,4.833333333333333,4.642857142857143,3.8333333333333335,3.9642857142857144,5.333333333333333,5.392857142857143,3.0500000000000003,3.4250000000000003,,0,0,0,0,0,,,6,0,,4.0
2023-11-28,7.0,6.678571428571429,4.0,4.178571428571429,3.5,4.071428571428571,4.5,4.178571428571429,4.5,5.035714285714286,4.15,3.6964285714285716,,0,0,0,0,0,,,6,0,,5.0
2023-11-29,6.5,6.535714285714286,3.8333333333333335,4.142857142857143,3.5,4.035714285714286,3.8333333333333335,3.892857142857143,5.166666666666667,5.25,4.3,3.7642857142857147,,0,0,0,0,0,,,6,0,,3.0
2023-11-30,6.166666666666667,6.428571428571429,3.8333333333333335,4.107142857142857,3.6666666666666665,3.9285714285714284,3.3333333333333335,3.642857142857143,5.666666666666667,5.428571428571429,4.283333333333332,3.914285714285714,,0,0,0,0,0,,,6,0,,3.0
2023-12-01,6.0,6.321428571428571,3.5,3.8214285714285716,5.0,4.392857142857143,3.0,3.4642857142857144,7.5,6.321428571428571,3.4,3.6821428571428574,,0,0,0,0,0,,,6,0,,3.0
2023-12-02,6.0,6.214285714285714,3.1666666666666665,3.5357142857142856,5.666666666666667,4.821428571428571,3.0,3.3214285714285716,8.5,7.071428571428571,2.9333333333333336,3.460714285714286,,0,0,0,0,0,,,6,0,,3.0
2023-12-03,6.5,6.357142857142857,2.5,3.0714285714285716,4.0,4.178571428571429,4.0,3.6785714285714284,7.5,7.0,3.4,3.5928571428571425,,0,0,0,0,0,,,6,0,,5.0
2023-12-04,7.333333333333333,6.75,2.6666666666666665,2.9642857142857144,3.1666666666666665,3.892857142857143,5.166666666666667,4.25,5.5,6.392857142857143,5.766666666666667,4.639285714285714,,0,0,0,0,0,,,6,0,,6.0
2023-12-05,7.833333333333333,7.107142857142857,2.8333333333333335,2.9285714285714284,2.8333333333333335,3.6785714285714284,5.833333333333333,4.75,4.333333333333333,5.821428571428571,7.266666666666667,5.514285714285714,,0,0,0,0,0,,,6,0,,6.0
2023-12-06,9.0,7.928571428571429,2.5,2.642857142857143,2.5,3.1785714285714284,6.5,5.464285714285714,3.5,5.0,9.200000000000001,6.942857142857143,,0,0,0,0,0,,,6,0,,7.0
2023-12-07,9.166666666666666,8.357142857142858,2.1666666666666665,2.4285714285714284,3.1666666666666665,3.25,6.833333333333333,6.035714285714286,3.6666666666666665,4.535714285714286,9.666666666666666,7.942857142857142,,0,0,0,0,0,,,6,0,,7.0
2023-12-08,9.166666666666666,8.678571428571429,2.5,2.5357142857142856,3.1666666666666665,3.0714285714285716,7.0,6.464285714285714,3.8333333333333335,4.142857142857143,9.933333333333334,8.792857142857143,,0,0,0,0,0,,,6,0,,7.0
2023-12-09,9.5,9.142857142857142,2.3333333333333335,2.392857142857143,2.6666666666666665,2.75,8.0,7.25,3.5,3.6785714285714284,9.816666666666668,9.360714285714286,,0,0,0,0,0,,,6,0,,9.0
2023-12-10,9.333333333333334,9.214285714285714,2.6666666666666665,2.5357142857142856,3.1666666666666665,3.0714285714285716,7.666666666666667,7.321428571428571,3.6666666666666665,3.6785714285714284,7.766666666666667,8.65,,0,0,0,0,0,,,6,0,,7.0
2023-12-11,8.166666666666666,8.714285714285714,3.3333333333333335,2.892857142857143,3.1666666666666665,3.0714285714285716,7.833333333333333,7.571428571428571,3.8333333333333335,3.75,7.983333333333334,8.682142857142859,,0,0,0,0,0,,,6,0,,8.0
2023-12-12,7.833333333333333,8.5,3.3333333333333335,2.9642857142857144,3.1666666666666665,3.0714285714285716,7.333333333333333,7.5,5.0,4.321428571428571,6.616666666666667,7.80357142857143,,0,0,0,0,0,,,6,0,,7.0
2023-12-13,7.833333333333333,8.285714285714286,3.1666666666666665,3.0357142857142856,3.0,3.0714285714285716,7.166666666666667,7.392857142857143,5.666666666666667,4.821428571428571,5.983333333333334,7.014285714285715,,0,0,0,0,0,,,6,0,,7.0
2023-12-14,8.0,8.142857142857142,3.0,3.0714285714285716,3.0,3.0357142857142856,7.0,7.285714285714286,6.0,5.214285714285714,5.400000000000001,6.407142857142858,,0,0,0,0,0,,,6,0,,7.0
2023-12-15,9.0,8.535714285714286,3.0,3.0714285714285716,2.0,2.5357142857142856,7.0,7.178571428571429,5.0,5.035714285714286,6.75,6.628571428571428,,0,0,0,0,0,,,6,0,,7.0
2023-12-16,9.666666666666666,8.892857142857142,3.0,3.0714285714285716,1.3333333333333333,2.107142857142857,7.0,7.071428571428571,4.333333333333333,4.857142857142857,7.6499999999999995,6.914285714285714,,0,0,0,0,0,,,6,0,,7.0
2023-12-17,9.5,9.0,1.5,2.2857142857142856,2.0,2.2142857142857144,7.5,7.285714285714286,4.5,4.892857142857143,6.8,6.610714285714286,,0,0,0,0,0,,,6,0,,8.0
2023-12-18,9.666666666666666,9.357142857142858,2.0,2.357142857142857,2.1666666666666665,2.107142857142857,7.333333333333333,7.214285714285714,4.833333333333333,4.892857142857143,7.183333333333334,6.939285714285715,,0,0,0,0,0,,,6,0,,7.0
2023-12-19,7.333333333333333,8.357142857142858,2.5,2.4642857142857144,2.6666666666666665,2.2857142857142856,7.166666666666667,7.178571428571429,4.5,4.607142857142857,6.233333333333333,6.625,,0,0,0,0,0,,,6,0,,7.0
2023-12-20,6.333333333333333,7.714285714285714,3.5,2.8214285714285716,3.8333333333333335,2.9642857142857144,6.5,6.892857142857143,5.666666666666667,5.142857142857143,6.1499999999999995,6.514285714285713,,0,0,0,0,0,,,6,0,,6.0
2023-12-21,6.833333333333333,7.642857142857143,3.3333333333333335,2.892857142857143,4.166666666666667,3.3214285714285716,6.666666666666667,6.892857142857143,4.5,4.642857142857143,5.666666666666667,6.228571428571428,,0,0,0,0,0,,,6,0,,7.0
2024-01-08,4.0,4.0,6.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,2.4,2.4,,0,0,0,0,0,,,5,0,,2.0
2024-01-09,4.6,4.538461538461538,4.8,4.923076923076923,5.4,5.461538461538462,2.0,2.0,7.2,7.076923076923077,3.6,3.476923076923077,,0,0,0,0,0,,,5,0,,2.0
2024-01-10,5.833333333333333,5.5,4.333333333333333,4.555555555555555,5.166666666666667,5.277777777777778,3.5,3.1666666666666665,5.666666666666667,5.888888888888889,4.066666666666667,3.8444444444444454,,0,0,0,0,0,,,5,0,,5.0
2024-01-11,6.666666666666667,6.0,4.0,4.363636363636363,5.0,5.181818181818182,4.5,3.772727272727273,4.666666666666667,5.2727272727272725,4.4,4.036363636363637,,0,0,0,0,0,,,5,0,,5.0
2024-01-12,7.0,6.32,5.0,4.8,5.0,5.12,4.5,3.88,5.0,5.44,5.1000000000000005,4.5520000000000005,,0,0,0,0,0,,,5,0,,4.0
2024-01-13,7.0,6.555555555555555,5.666666666666667,5.111111111111111,5.0,5.074074074074074,4.166666666666667,3.962962962962963,5.666666666666667,5.555555555555555,5.566666666666666,4.925925925925926,,0,0,0,0,0,,,5,0,,4.0
2024-01-14,8.0,7.25,5.0,4.857142857142857,5.0,5.035714285714286,4.0,4.035714285714286,6.5,5.892857142857143,6.75,5.703571428571428,,0,0,0,0,0,,,5,0,,4.0
2024-01-15,9.166666666666666,8.107142857142858,4.333333333333333,4.642857142857143,4.5,4.75,4.5,4.357142857142857,6.333333333333333,5.928571428571429,7.783333333333334,6.582142857142857,,0,0,0,0,0,,,5,0,,5.0
2024-01-16,8.333333333333334,8.0,4.5,4.75,4.666666666666667,4.785714285714286,4.333333333333333,4.321428571428571,5.666666666666667,5.714285714285714,7.816666666666667,6.967857142857143,,0,0,0,0,0,,,5,0,,4.0
2024-01-17,8.0,8.071428571428571,4.333333333333333,4.571428571428571,4.833333333333333,4.821428571428571,3.6666666666666665,3.9642857142857144,6.166666666666667,6.107142857142857,7.933333333333333,7.421428571428572,,0,0,0,0,0,,,5,0,,3.0
2024-01-18,7.333333333333333,7.857142857142857,5.666666666666667,5.142857142857143,5.0,4.857142857142857,3.1666666666666665,3.6785714285714284,6.166666666666667,6.142857142857143,6.733333333333333,7.117857142857142,,0,0,0,0,0,,,5,0,,3.0
2024-01-19,8.666666666666666,8.392857142857142,5.0,4.857142857142857,4.5,4.642857142857143,3.0,3.4642857142857144,6.166666666666667,6.107142857142857,6.416666666666667,6.971428571428572,,0,0,0,0,0,,,5,0,,3.0
2024-01-20,8.0,8.071428571428571,5.0,4.892857142857143,4.666666666666667,4.714285714285714,4.0,3.7857142857142856,6.0,6.071428571428571,5.766666666666667,6.55357142857143,,0,0,0,0,0,,,5,0,,5.0
2024-01-21,8.5,8.25,4.333333333333333,4.714285714285714,5.333333333333333,5.035714285714286,3.1666666666666665,3.3214285714285716,6.0,6.035714285714286,6.016666666666667,6.375,,0,0,0,0,0,,,5,0,,2.0
