date,stress_wma_3,stress_wma_7,energy_wma_3,energy_wma_7,mood_wma_3,mood_wma_7,burnout_wma_3,burnout_wma_7,sleep_wma_3,sleep_wma_7,time_spent_wma_3,time_spent_wma_7,days_until_next_exam,tasks_in3,tasks_in7,exams_in3,exams_in7,priority_sum7,avgppt7,max_priority7,course_count,course_count7,course_priority_load7,burnout
2025-03-05,9.166666666666666,8.928571428571429,4.333333333333333,4.178571428571429,3.3333333333333335,3.4285714285714284,6.166666666666667,6.321428571428571,5.166666666666667,5.214285714285714,5.616666666666667,5.4750000000000005,1,4,6,1,1,26,3.7142857142857144,6.0,6,4,14.857142857142858,6.0
2025-03-06,9.0,9.035714285714286,4.166666666666667,4.142857142857143,3.1666666666666665,3.3214285714285716,6.0,6.25,5.0,5.142857142857143,5.3500000000000005,5.521428571428572,0,3,6,1,1,25,3.5714285714285716,6.0,6,5,17.857142857142858,6.0
2025-03-07,7.5,8.321428571428571,4.0,4.107142857142857,4.5,3.9642857142857144,6.0,6.178571428571429,6.0,5.571428571428571,4.7,5.178571428571429,11,2,7,0,0,18,2.5714285714285716,4.0,6,4,10.285714285714286,6.0
2025-03-08,6.0,7.428571428571429,4.5,4.321428571428571,4.5,4.0,5.5,5.857142857142857,7.166666666666667,6.214285714285714,3.3333333333333335,4.414285714285715,10,1,5,0,0,12,2.4,3.0,6,3,7.199999999999999,5.0
2025-03-09,5.166666666666667,6.642857142857143,4.833333333333333,4.535714285714286,4.833333333333333,4.321428571428571,4.666666666666667,5.321428571428571,6.833333333333333,6.285714285714286,2.75,3.8357142857142863,9,2,5,0,0,12,2.4,3.0,6,3,7.199999999999999,4.0
2025-03-10,5.0,6.0,5.5,4.928571428571429,5.333333333333333,4.821428571428571,4.666666666666667,5.142857142857143,6.833333333333333,6.535714285714286,3.116666666666667,3.6142857142857148,8,3,5,0,0,12,2.4,3.0,6,3,7.199999999999999,5.0
2025-03-11,6.0,6.035714285714286,4.833333333333333,4.75,4.833333333333333,4.714285714285714,5.333333333333333,5.285714285714286,6.833333333333333,6.75,3.3333333333333335,3.4214285714285713,7,5,5,0,1,17,2.8333333333333335,5.0,6,3,8.5,6.0
2025-03-12,6.166666666666667,5.892857142857143,4.833333333333333,4.857142857142857,4.833333333333333,4.857142857142857,5.833333333333333,5.428571428571429,6.0,6.392857142857143,3.566666666666667,3.392857142857143,6,4,5,0,1,17,2.8333333333333335,5.0,6,3,8.5,6.0
2025-03-13,6.166666666666667,5.857142857142857,4.833333333333333,4.928571428571429,4.833333333333333,4.928571428571429,6.0,5.571428571428571,5.833333333333333,6.285714285714286,2.983333333333333,3.1,5,3,5,0,1,19,3.1666666666666665,5.0,6,4,12.666666666666666,6.0
2025-03-14,6.0,5.928571428571429,5.0,4.964285714285714,4.5,4.678571428571429,6.0,5.714285714285714,6.333333333333333,6.392857142857143,2.9166666666666665,3.0642857142857145,4,2,6,0,1,23,3.2857142857142856,5.0,6,5,16.428571428571427,6.0
2025-03-15,5.5,5.75,5.0,4.964285714285714,4.166666666666667,4.5,6.0,5.857142857142857,6.333333333333333,6.25,2.9,3.064285714285714,3,0,4,1,1,19,3.8,5.0,6,4,15.2,6.0
2025-03-16,5.166666666666667,5.571428571428571,5.0,4.964285714285714,4.0,4.321428571428571,6.0,5.964285714285714,6.166666666666667,6.178571428571429,3.0,3.0357142857142856,2,1,4,1,1,19,3.8,5.0,6,4,15.2,6.0
2025-03-17,6.5,6.142857142857143,4.5,4.714285714285714,3.5,3.9285714285714284,6.5,6.25,6.0,6.107142857142857,3.5499999999999994,3.2714285714285714,1,2,4,1,1,19,3.8,5.0,6,4,15.2,7.0
2025-03-18,8.5,7.107142857142857,4.166666666666667,4.535714285714286,3.1666666666666665,3.642857142857143,6.833333333333333,6.464285714285714,6.5,6.321428571428571,4.716666666666667,3.892857142857143,0,4,5,1,1,22,3.6666666666666665,5.0,6,4,14.666666666666666,7.0
2025-03-19,8.666666666666666,7.464285714285714,4.5,4.607142857142857,4.0,3.892857142857143,7.0,6.642857142857143,6.333333333333333,6.285714285714286,4.033333333333333,3.728571428571428,20,4,6,0,0,20,3.3333333333333335,5.0,6,4,13.333333333333334,7.0
2025-03-20,7.333333333333333,7.25,4.333333333333333,4.428571428571429,4.666666666666667,4.142857142857143,6.0,6.285714285714286,6.166666666666667,6.214285714285714,3.8166666666666664,3.8178571428571426,19,3,6,0,0,19,3.1666666666666665,5.0,6,5,15.833333333333332,5.0
2025-03-21,6.833333333333333,7.285714285714286,4.166666666666667,4.285714285714286,5.0,4.392857142857143,5.833333333333333,6.214285714285714,6.5,6.392857142857143,3.15,3.6071428571428568,18,2,8,0,0,19,2.375,4.0,6,5,11.875,6.0
2025-03-22,5.833333333333333,6.785714285714286,5.0,4.678571428571429,5.5,4.857142857142857,5.833333333333333,6.142857142857143,6.833333333333333,6.571428571428571,2.3166666666666664,3.0785714285714283,17,1,6,0,0,13,2.1666666666666665,3.0,6,4,8.666666666666666,6.0
2025-03-23,5.333333333333333,6.285714285714286,5.666666666666667,5.035714285714286,5.833333333333333,5.25,6.0,6.071428571428571,7.0,6.714285714285714,1.7166666666666668,2.6035714285714286,16,2,6,0,0,13,2.1666666666666665,3.0,6,4,8.666666666666666,6.0
2025-03-24,5.5,6.035714285714286,5.5,5.107142857142857,6.0,5.571428571428571,6.0,6.0,6.0,6.321428571428571,2.1,2.482142857142857,15,3,6,0,0,13,2.1666666666666665,3.0,6,4,8.666666666666666,6.0
2025-03-25,6.333333333333333,6.107142857142857,4.666666666666667,4.892857142857143,5.5,5.535714285714286,6.0,5.964285714285714,6.333333333333333,6.464285714285714,2.25,2.2857142857142856,14,6,6,0,0,13,2.1666666666666665,3.0,6,4,8.666666666666666,6.0
2025-03-26,6.833333333333333,6.285714285714286,4.166666666666667,4.678571428571429,5.666666666666667,5.678571428571429,6.5,6.214285714285714,5.666666666666667,6.107142857142857,2.4333333333333336,2.289285714285714,13,5,6,0,0,13,2.1666666666666665,3.0,6,3,6.5,7.0
2025-03-27,6.5,6.25,5.0,5.0,5.833333333333333,5.785714285714286,5.833333333333333,5.964285714285714,5.833333333333333,6.035714285714286,2.3000000000000003,2.232142857142857,12,4,6,0,0,15,2.5,5.0,6,4,10.0,5.0
2025-03-28,5.166666666666667,5.714285714285714,5.166666666666667,5.0,5.5,5.607142857142857,6.333333333333333,6.214285714285714,6.333333333333333,6.214285714285714,2.5000000000000004,2.3571428571428577,11,3,7,0,0,19,2.7142857142857144,5.0,6,5,13.571428571428573,7.0
2025-03-29,4.333333333333333,5.285714285714286,5.166666666666667,4.964285714285714,5.166666666666667,5.428571428571429,6.666666666666667,6.428571428571429,6.833333333333333,6.392857142857143,2.616666666666667,2.485714285714286,10,0,4,0,0,14,3.5,5.0,6,3,10.5,7.0
2025-03-30,4.0,4.892857142857143,5.0,4.964285714285714,5.0,5.285714285714286,7.0,6.607142857142857,7.0,6.571428571428571,2.7000000000000006,2.571428571428572,9,1,4,0,0,14,3.5,5.0,6,3,10.5,7.0
2025-03-31,5.0,5.035714285714286,5.0,5.0,5.5,5.428571428571429,6.5,6.5,6.5,6.5,2.1500000000000004,2.3392857142857144,8,2,4,0,0,14,3.5,5.0,6,3,10.5,6.0
2025-04-01,6.166666666666667,5.428571428571429,5.0,5.035714285714286,5.333333333333333,5.321428571428571,6.666666666666667,6.642857142857143,5.166666666666667,5.892857142857143,2.5833333333333335,2.5464285714285717,7,4,4,0,1,16,3.2,5.0,6,4,12.8,7.0
2025-04-02,6.833333333333333,5.821428571428571,5.0,5.035714285714286,4.666666666666667,4.964285714285714,6.833333333333333,6.75,5.333333333333333,5.892857142857143,2.8833333333333333,2.692857142857143,6,4,5,0,1,19,3.1666666666666665,5.0,6,4,12.666666666666666,7.0
2025-04-03,6.5,5.964285714285714,4.5,4.75,4.166666666666667,4.678571428571429,7.5,7.107142857142857,5.666666666666667,5.857142857142857,3.516666666666667,3.017857142857143,5,3,4,0,1,16,3.2,5.0,6,4,12.8,8.0
2025-04-04,6.166666666666667,6.107142857142857,3.6666666666666665,4.285714285714286,4.0,4.464285714285714,6.833333333333333,6.857142857142857,6.0,5.821428571428571,3.0666666666666664,2.932142857142857,4,2,3,0,1,11,2.75,4.0,6,3,8.25,6.0
2025-04-05,5.5,5.928571428571429,3.6666666666666665,4.142857142857143,4.0,4.285714285714286,6.333333333333333,6.642857142857143,6.0,5.821428571428571,1.5333333333333334,2.253571428571429,3,0,1,1,2,11,3.6666666666666665,6.0,6,3,11.0,6.0
2025-04-06,5.666666666666667,5.964285714285714,3.8333333333333335,4.035714285714286,4.0,4.142857142857143,7.0,6.964285714285714,6.5,6.107142857142857,1.05,1.9428571428571428,2,1,1,1,2,11,3.6666666666666665,6.0,6,3,11.0,8.0
2025-04-07,6.333333333333333,6.178571428571429,4.5,4.214285714285714,4.0,4.035714285714286,7.666666666666667,7.25,6.833333333333333,6.392857142857143,1.6166666666666665,1.9857142857142855,1,1,1,1,3,17,4.25,6.0,6,4,17.0,8.0
2025-04-08,6.833333333333333,6.357142857142857,4.833333333333333,4.392857142857143,4.0,4.0,8.0,7.464285714285714,7.0,6.642857142857143,2.1999999999999997,2.0,0,1,1,1,4,23,4.6,6.0,6,5,23.0,8.0
2025-04-09,7.5,6.785714285714286,4.0,4.071428571428571,4.0,4.0,8.5,7.892857142857143,5.5,6.035714285714286,3.5500000000000003,2.617857142857143,3,1,1,1,4,27,5.4,6.0,6,4,21.6,9.0
2025-04-10,8.333333333333334,7.428571428571429,3.8333333333333335,4.071428571428571,3.5,3.75,8.833333333333334,8.25,5.5,6.0,4.366666666666666,3.2035714285714287,2,0,0,1,4,24,6.0,6.0,6,4,24.0,9.0
2025-04-11,8.833333333333334,7.964285714285714,3.8333333333333335,4.071428571428571,3.1666666666666665,3.5357142857142856,9.0,8.571428571428571,5.666666666666667,5.964285714285714,4.783333333333333,3.7571428571428567,1,0,0,2,4,24,6.0,6.0,6,4,24.0,9.0
2025-04-12,9.5,8.642857142857142,4.0,4.035714285714286,3.0,3.357142857142857,9.0,8.785714285714286,5.0,5.428571428571429,6.3999999999999995,5.028571428571429,0,0,0,3,4,24,6.0,6.0,6,4,24.0,9.0
2025-04-13,9.833333333333334,9.142857142857142,4.0,4.0,3.0,3.2142857142857144,9.0,8.892857142857142,4.333333333333333,4.964285714285714,7.466666666666666,6.017857142857143,1,0,0,3,3,18,6.0,6.0,6,3,18.0,9.0
2025-04-14,10.0,9.5,3.5,3.7142857142857144,3.0,3.107142857142857,9.5,9.214285714285714,4.0,4.607142857142857,8.0,6.764285714285714,0,0,0,3,3,18,6.0,6.0,6,3,18.0,10.0
2025-04-15,10.0,9.75,3.1666666666666665,3.5,3.0,3.0357142857142856,9.833333333333334,9.464285714285714,4.0,4.357142857142857,7.45,7.035714285714286,0,0,0,2,2,12,6.0,6.0,6,2,12.0,10.0
2025-04-16,9.0,9.392857142857142,3.0,3.357142857142857,3.5,3.25,9.0,9.142857142857142,5.0,4.714285714285714,5.933333333333334,6.571428571428571,0,0,0,1,1,6,6.0,6.0,6,1,6.0,8.0
2025-04-17,7.833333333333333,8.785714285714286,4.0,3.7142857142857144,4.333333333333333,3.7142857142857144,8.333333333333334,8.857142857142858,5.666666666666667,5.0,4.233333333333333,5.735714285714286,7,0,0,0,1,6,6.0,6.0,6,1,6.0,8.0
2025-04-18,6.666666666666667,8.0,4.166666666666667,3.7857142857142856,4.833333333333333,4.107142857142857,8.5,8.857142857142858,5.5,5.035714285714286,3.9499999999999997,5.260714285714285,6,0,0,0,1,6,6.0,6.0,6,1,6.0,9.0
2025-04-19,6.166666666666667,7.321428571428571,4.166666666666667,3.857142857142857,5.0,4.428571428571429,8.833333333333334,8.857142857142858,5.166666666666667,5.107142857142857,4.1,4.803571428571429,5,0,0,0,1,6,6.0,6.0,6,1,6.0,9.0
2025-04-20,6.0,6.785714285714286,4.0,3.9285714285714284,5.0,4.678571428571429,9.0,8.857142857142858,5.0,5.142857142857143,4.3,4.478571428571429,4,0,0,0,1,6,6.0,6.0,6,1,6.0,9.0
2025-04-21,7.0,6.892857142857143,4.0,4.0,4.0,4.357142857142857,9.0,8.857142857142858,5.0,5.142857142857143,3.9499999999999997,4.110714285714286,3,0,0,1,1,6,6.0,6.0,6,1,6.0,9.0
2025-04-22,7.666666666666667,7.071428571428571,4.0,4.035714285714286,3.3333333333333335,4.035714285714286,9.0,8.892857142857142,5.0,5.107142857142857,3.716666666666667,3.9,2,0,0,1,1,6,6.0,6.0,6,1,6.0,9.0
2025-04-23,8.0,7.321428571428571,3.5,3.7857142857142856,3.5,3.9642857142857144,9.0,8.964285714285714,5.0,5.035714285714286,4.15,4.082142857142857,1,0,0,1,1,6,6.0,6.0,6,1,6.0,9.0
2025-04-24,8.5,7.821428571428571,3.6666666666666665,3.7857142857142856,3.3333333333333335,3.642857142857143,9.0,9.0,5.0,5.0,5.316666666666666,4.660714285714286,0,0,0,1,1,6,6.0,6.0,6,1,6.0,9.0
